groupid,url,name,review_id,sentence_id,text,annotation1_Lorena,annotation2_Dora,annotation3_Nika,label_Sara
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,622,2,Hvala mu na pomoći.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,623,1,Docent Gršić je operirao mog tatu.,neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,623,2,"Ostavlja dojam iznimno sposobne osobe, u razgovoru precizan i praktican, pokazuje potpuno razumijevanje i strpljenje kako za pacijenta tako i za rodbinu.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,623,3,Ulijeva povjerenje; svaki korak u nasem slucaju je bio kompleksan a doktor je bio poduzetan.,positive,neutral,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,624,1,Sve pohvale i doktoru i osoblju Odjela.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,624,2,"Uljudnost, strpljivost, profesionalnost.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,624,3,I priprema i operacija prošle bez stresa.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,624,4,Hvala Vam doktore,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,625,1,Doktora znam još iz Instituta.,neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,625,2,Sada je operirao mojeg tatu.,neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,625,3,"Nemam dovoljno riječi zahvale, jednostavan, profesionalan, dostupan.",positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,625,4,Ivana,neutral,mixed,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,626,1,"Sjajna energija, sjajan pristup.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,626,2,"Operacija odrađena bez straha, ulijeva povjerenje.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,626,3,U bolnici bio samo dva dana.,positive,negative,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,626,4,Velika Hvala.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,627,1,"Izvanredan primarijus, topao ali profesionalan odnos prema pacijentima.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,627,2,"Od prvog susreta u ambulanti ORL KBC Rebro ostavio je izvanredan utisak svojom neposrednošću, mirnoćom i sigurnošću.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,627,3,Osobito cijenim što si je dao truda objasniti što će se događati tijekom operativnog zahvata te postoperativnog postupka.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,627,4,Na odjelu uvijek iskazuje zainteresiranost i brigu za svakog pacijenta.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,1,U ova “čudna” vremena nemam riječi hvale za doktora i sve sestre na odjelu.,negative,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,2,"Od početka me doktor svojim pristupom smirio, tako da je dolazak na odjel prošao mirno i neopterećeno.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,3,"Imala sam osjećaj da me sestre paze gotovo vojničkim pristupom, istovremeno i strogo i pažljivo.",positive,negative,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,4,"Operirala sam čitavu štitnjaču, a u bolnici sam bila samo dva dana (što me dodatno iznenadilo).",positive,negative,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,5,Dobar konačni nalaz štitnjače samo je upotpunio pozitivne emocije.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,6,Život zna nekada pozitivno iznenaditi.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,628,7,R.,neutral,mixed,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,629,1,"Na odjelu za uho, grlo i nos je odlična ekipa, staložena i sjajna u svim situacijama i uvjetima.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,629,2,Sestre koje vodi sestra Stela rade profesionalno i uvijek su pri ruci.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,629,3,Sve pohvale.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,629,4,Erna.,neutral,mixed,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,630,1,Stručan i profesionalan.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,630,2,Odmjeren i smiren.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,630,3,Čini se da zna što i kako radi!,positive,neutral,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,630,4,Bez ikakvih primjedbi.,positive,negative,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,630,5,Bravo!,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,631,1,Profesionalan i stručan kada treba riješiti problem.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,631,2,Bez zamjerke.,positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,631,3,Za preporučiti.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,631,4,Preporuka je bila na mjestu.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,632,1,"Doktor je prije svega susretljiv, nasmijan, pozitivnog stava i od samog početka ulijeva povjerenje.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,632,2,"S pacijentom se odnosi vrlo profesionalno, a opet je vrlo pristupačan.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,632,3,Mislim da je ono što radi njegov poziv a ne zanimanje.,positive,neutral,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,632,4,"Sve u svemu, same pohvale.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,632,5,B.,neutral,mixed,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,633,1,Kada mislite da čitav sistem ne valja ekipa ORL odjela na Rebru svakoga razuvjeri.,positive,negative,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,633,2,"Prijem u ambulanti, prvi pregled, dogovor za operaciju, poziv za bolnicu, operacija i sve nakon operacije protekli su u najboljem redu, kao da se radilo o privatnoj bolnici.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,633,3,"Hvala dr. Gršiću na profesionalnom odrađenom poslu, zaista sam se osjećala da vodi brigu o meni 24 sata na dan.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,633,4,Lumika,neutral,mixed,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,634,1,"Dr. Gršić je mojoj majci operirao štitnjaču, a tati prije 3 godine tumor na glasnicama.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,634,2,"Doktor je jednostavan, pristupačan, a opet profesionalan.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,634,3,Ulijeva povjerenje kod svakog postupka i pregleda.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,634,4,Zahvalana Mirjana L.,positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,634,5,Samobor,neutral,mixed,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,635,1,Lijecnik koji zna i voli svoj posao.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,635,2,Pacijentu prilazi spuno truda i paznje .,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,635,3,Mene je operirao dok je radio na klinici za tumore 2017 (zlocudni tumor epiglotisa na grlu)tamo je osoblje za svaku pohvalu.,positive,negative,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,635,4,"Operacija i oporavak sve super proslo,redovno se kontroliram kod njega.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,635,5,Kad se covjek razboli i susretne s malignom bolesti onda je sreca kad dobijete tako dobrog kirurga ulijeva povjerenje .,positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,635,6,Doktor kojeg bi svakom preporucila a njemu zahvalila na svemu sto je ucinio za mene.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,636,1,"Dobar je mali, ima perspektive, još je mlad, ali u njemu ima potencijala.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,636,2,"Da li je pristojan , ljubazan, to me uopće ne zanima.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,636,3,"Važno je da zna svoj posao kirurga dobro,,bit će nešto od njega.",positive,neutral,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,637,1,Za doktora Gjurića mogu reći samo najbolje!,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,637,2,Dovezli smo dijete u hitnu zbog jakog krvarenja (6 dana prije je operirao tonzile u jednoj drugoj bolnici) i zbog jakog krvarenja je izgubio i svijest.,neutral,negative,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,637,3,"U roku od 5 minuta od kad smo došli na hitni prijem na Rebru, dr. Gjurić ga je operirao, počistio ranu, zaustavio krvarenje, zašio sve.",positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,637,4,"I prije a posebno nakon operacije, bio je izrazito ljubazan, suosjećajan, strpljiv i pun razumijevanja.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,637,5,"U takvoj neopisivo stresnoj situaciji po nas roditelje (kad smo mislili da ćemo izgubiti dijete) takav pristup doktora nam je dao sigurnost i olakšanje i na tome, kao i na dobrom poslu koji je napravio uvijek ćemo mu biti zahvalni.",positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,638,1,Imam potrebu pohvaliti dr. Krešimira Gršića kao i svo osoblje Klinike za tumore jer su jedan tako stresan događaj kao što je boravak u bolnici i operativni zahvat učinili ugodnim.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,638,2,Operirana sam prošle godine u ovo vrijeme (uklanjanje jednog režnja štitnjače).,neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,638,3,Sama operacija je protekla izvrsno kao i oporavak nakon operacije.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,638,4,"Nikakve bolove nisam imala, doktor je bio na raspolaganju, pojasnio je sve što me zanimalo i zahvalna sam za takav odnos i susretljivost kao i za savršeno izvedenu operaciju (ožiljak se gotovo i ne primjećuje više).",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,638,5,Svim budućim pacijentima preporučam dr. Gršića a njemu se još jednom zahvaljujem na profesionalnom ali i toplom pristupu pacijentima.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,639,1,"Doktor Gršić je stručan, izrazito ljubazan i susretljiv doktor.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,639,2,Pored takvog doktora i ostalog medicinskog osoblja vrijeme provedeno u bolnici je vrlo ugodno.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,639,3,Hvala!,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,1,Dr. Krešimir Gršić je liječnik kojeg bih svakom preporučila.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,2,"Stručan, predan svakom pacijentu, izuzetno pozitivan, doktor koji ulijeva povjerenje.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,3,Meni osobno je operirao štitnjaču.,neutral,negative,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,4,Operacija i oporavak prošli su u redu.,neutral,positive,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,5,"Rijetko sretnem liječnika koji s toliko truda prilazi pacijentu, a k tome je i vrhunski stručnjak.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,6,Jednostavno jedan veliki čovjek .,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,640,7,od srca hvala Dr. Gršić,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,641,1,"Izuzetno ljubazan, susretljiv, uvijek spreman pomoći i što je najvažnije ulijeva povjerenje pacijenata.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,641,2,Željko Širanović,neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,642,1,"Stručan, ljubazab i pristupačan",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,643,1,Prije godinu dana bila sam kod dr. Gršića na operaciji (uklanjanje pola štitnjače) i beskrajno sam mu zahvalna što je moj prvi boravak u bolnici bio toliko ugodan.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,643,2,"Dr, Gršić je profesionalan, staložen, brine za svakog pacijenta i bezbrižno ga dovede do kraja liječenja!",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,643,3,"Danas, godinu dana nakon s mojim je zdravljem sve u redu, a za to mogu zahvaliti ovom savršenom liječniku i timu u Klinici za tumore!",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,643,4,"Svaka čast svim zaposlenicima, bez iznimke!",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,643,5,Primjer ste drugim bolnicama i samo tako nastavite :),positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,644,1,"Operiran sam prije tjedan dana, u vrlo kratkom vremenu dogovorena je operacija, operacija je protekla uredno bez ikakvih komplikacija zahvaljuci profesionalnosti doktotora Gršića i njegovog tima.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,644,2,Postoperativni oporavah je protekao mirno i uredno.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,644,3,Ljubaznost doktora i medicinskog osoblja na vrhuncu.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,644,4,Zahvaljujem se dr. Gršiću i svom osoblju bolnice Sestre Milosrdnice odjela za tumore.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,1,"U srpnju 2017 g., dr. Krešimir Gršić, operirao mi je štitnjaču.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,2,"Zahvat je prošao bez komplikacija, postoperativni oporavak teče uredno.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,3,"Želim pohvaliti dr. Krešimira Gršića jer je stvarno stručan, profesionalan i čovjek koji se posveti pacijentu s puno pažnje i razumijevanja.",positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,4,Njegova briga za pacijenta daje sigurnost koja je neprocjenjiva kad je čovjek u bolnici.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,5,"Pohvalila bih i osoblje KBC-a sestre milosrdnice, Klinike za tumore, odjel Otorinolaringologije, glavnu sestru Snježanu.",positive,mixed,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,6,Svi su vrlo ljubazni i susretljivi.,positive,positive,positive,positive
3,https://najdoktor.com/kresimir-grsic/d9999,Krešimir Gršić,645,7,Šteta što svi koji rade u zdravstvenim ustanovama nisu takvi.,positive,negative,positive,positive
